subscription_id,account_id,trial_start_date,conversion_date,plan_name,monthly_recurring_revenue,cancel_date,status
S09705,A09705,2024-07-20,2024-08-16,Pro,99,2024-11-12,cancelled
S09706,A09706,2024-03-18,,Trial Only,0,,trial_expired
S09707,A09707,2025-04-25,2025-05-06,Starter,49,2025-12-17,cancelled
S09708,A09708,2025-08-19,2025-08-24,Starter,49,,active
S09709,A09709,2025-05-19,2025-05-30,Pro,99,2025-09-14,cancelled
S09710,A09710,2025-01-20,,Trial Only,0,,trial_expired
S09711,A09711,2025-06-04,,Trial Only,0,,trial_expired
S09712,A09712,2024-09-19,2024-10-15,Pro,99,2025-07-01,cancelled
S09713,A09713,2025-07-06,,Trial Only,0,,trial_expired
S09714,A09714,2025-05-25,2025-06-02,Starter,49,,active
S09715,A09715,2024-01-01,2024-01-18,Pro,99,2024-03-04,cancelled
S09716,A09716,2024-11-09,,Trial Only,0,,trial_expired
S09717,A09717,2024-06-21,2024-06-26,Pro,99,,active
S09718,A09718,2024-02-19,,Trial Only,0,,trial_expired
S09719,A09719,2025-06-26,,Trial Only,0,,trial_expired
S09720,A09720,2024-01-05,2024-01-09,Starter,49,2024-05-03,cancelled
S09721,A09721,2025-04-07,2025-04-30,Starter,49,2025-06-23,cancelled
S09722,A09722,2025-09-24,,Trial Only,0,,trial_expired
S09723,A09723,2024-11-06,2024-11-18,Business,249,2024-12-22,cancelled
S09724,A09724,2024-09-02,,Trial Only,0,,trial_expired
S09725,A09725,2025-01-17,2025-01-31,Starter,49,,active
S09726,A09726,2025-05-29,2025-06-02,Starter,49,2025-07-07,cancelled
S09727,A09727,2024-06-04,,Trial Only,0,,trial_expired
S09728,A09728,2024-06-11,,Trial Only,0,,trial_expired
S09729,A09729,2025-01-17,2025-02-01,Business,249,,active
S09730,A09730,2025-08-30,2025-09-10,Pro,99,2025-11-13,cancelled
S09731,A09731,2024-07-14,2024-07-21,Pro,99,2024-08-13,cancelled
S09732,A09732,2024-09-04,,Trial Only,0,,trial_expired
S09733,A09733,2025-09-27,2025-10-07,Pro,99,2026-01-01,cancelled
S09734,A09734,2024-04-21,,Trial Only,0,,trial_expired
S09735,A09735,2024-02-12,,Trial Only,0,,trial_expired
S09736,A09736,2025-01-08,2025-01-20,Starter,49,2025-06-02,cancelled
S09737,A09737,2024-01-13,,Trial Only,0,,trial_expired
S09738,A09738,2024-04-24,2024-05-08,Pro,99,2026-03-23,cancelled
S09739,A09739,2025-01-25,2025-02-07,Pro,99,2025-10-07,cancelled
S09740,A09740,2025-02-18,,Trial Only,0,,trial_expired
S09741,A09741,2024-11-20,,Trial Only,0,,trial_expired
S09742,A09742,2024-09-08,2024-09-23,Starter,49,2025-08-23,cancelled
S09743,A09743,2025-01-01,,Trial Only,0,,trial_expired
S09744,A09744,2025-02-07,2025-02-17,Business,249,2025-04-25,cancelled
S09745,A09745,2025-05-28,2025-06-09,Pro,99,,active
S09746,A09746,2025-05-21,2025-06-09,Pro,99,,active
S09747,A09747,2025-02-21,2025-03-10,Business,249,,active
S09748,A09748,2025-07-29,2025-08-12,Pro,99,,active
S09749,A09749,2025-06-21,,Trial Only,0,,trial_expired
S09750,A09750,2024-03-22,,Trial Only,0,,trial_expired
S09751,A09751,2025-09-08,2025-09-17,Pro,99,2026-01-04,cancelled
S09752,A09752,2025-07-28,2025-08-10,Starter,49,,active
S09753,A09753,2024-07-29,2024-08-09,Pro,99,,active
S09754,A09754,2024-01-11,,Trial Only,0,,trial_expired
S09755,A09755,2025-01-16,,Trial Only,0,,trial_expired
S09756,A09756,2024-10-08,,Trial Only,0,,trial_expired
S09757,A09757,2025-04-21,2025-04-25,Pro,99,2025-07-21,cancelled
S09758,A09758,2024-11-28,,Trial Only,0,,trial_expired
S09759,A09759,2024-02-12,,Trial Only,0,,trial_expired
S09760,A09760,2024-06-07,2024-06-23,Pro,99,2025-10-10,cancelled
S09761,A09761,2025-07-21,,Trial Only,0,,trial_expired
S09762,A09762,2024-01-20,2024-02-03,Pro,99,2024-05-11,cancelled
S09763,A09763,2025-04-12,,Trial Only,0,,trial_expired
S09764,A09764,2024-07-09,,Trial Only,0,,trial_expired
S09765,A09765,2024-10-18,,Trial Only,0,,trial_expired
S09766,A09766,2024-12-01,2024-12-16,Starter,49,2025-11-03,cancelled
S09767,A09767,2024-06-11,,Trial Only,0,,trial_expired
S09768,A09768,2025-02-13,2025-02-16,Starter,49,,active
S09769,A09769,2025-03-13,,Trial Only,0,,trial_expired
S09770,A09770,2024-02-18,,Trial Only,0,,trial_expired
S09771,A09771,2024-09-03,,Trial Only,0,,trial_expired
S09772,A09772,2025-04-17,2025-04-22,Business,249,,active
S09773,A09773,2025-04-02,,Trial Only,0,,trial_expired
S09774,A09774,2024-12-11,2024-12-16,Pro,99,2025-04-23,cancelled
S09775,A09775,2025-05-10,,Trial Only,0,,trial_expired
S09776,A09776,2024-03-04,,Trial Only,0,,trial_expired
S09777,A09777,2024-03-12,,Trial Only,0,,trial_expired
S09778,A09778,2025-02-16,,Trial Only,0,,trial_expired
S09779,A09779,2025-03-13,,Trial Only,0,,trial_expired
S09780,A09780,2025-06-05,,Trial Only,0,,trial_expired
S09781,A09781,2024-04-24,,Trial Only,0,,trial_expired
S09782,A09782,2024-11-24,2024-12-03,Starter,49,2026-03-12,cancelled
S09783,A09783,2025-02-19,,Trial Only,0,,trial_expired
S09784,A09784,2024-05-23,,Trial Only,0,,trial_expired
S09785,A09785,2024-11-24,,Trial Only,0,,trial_expired
S09786,A09786,2025-02-03,2025-03-03,Pro,99,2025-12-10,cancelled
S09787,A09787,2024-05-17,2024-05-26,Pro,99,,active
S09788,A09788,2024-09-04,,Trial Only,0,,trial_expired
S09789,A09789,2024-05-18,2024-05-26,Starter,49,2025-03-25,cancelled
S09790,A09790,2025-08-04,,Trial Only,0,,trial_expired
S09791,A09791,2024-06-01,,Trial Only,0,,trial_expired
S09792,A09792,2024-03-14,2024-04-05,Starter,49,2024-05-10,cancelled
S09793,A09793,2024-01-19,,Trial Only,0,,trial_expired
S09794,A09794,2024-01-24,2024-02-04,Starter,49,2024-11-17,cancelled
S09795,A09795,2024-05-01,,Trial Only,0,,trial_expired
S09796,A09796,2025-01-18,2025-01-25,Pro,99,2025-02-25,cancelled
S09797,A09797,2024-01-10,,Trial Only,0,,trial_expired
S09798,A09798,2024-07-06,2024-07-23,Pro,99,2025-01-05,cancelled
S09799,A09799,2024-01-31,2024-02-09,Pro,99,2025-07-03,cancelled
S09800,A09800,2024-09-18,2024-09-24,Business,249,,active
S09801,A09801,2024-01-26,,Trial Only,0,,trial_expired
S09802,A09802,2025-01-18,,Trial Only,0,,trial_expired
S09803,A09803,2025-03-10,2025-04-01,Starter,49,2025-07-18,cancelled
S09804,A09804,2025-04-08,2025-04-25,Starter,49,,active
S09805,A09805,2024-05-24,,Trial Only,0,,trial_expired
S09806,A09806,2025-07-12,,Trial Only,0,,trial_expired
S09807,A09807,2025-03-11,2025-03-25,Starter,49,,active
S09808,A09808,2024-01-30,,Trial Only,0,,trial_expired
S09809,A09809,2024-10-10,,Trial Only,0,,trial_expired
S09810,A09810,2025-05-03,,Trial Only,0,,trial_expired
S09811,A09811,2024-07-22,2024-07-30,Starter,49,2025-08-07,cancelled
S09812,A09812,2024-09-07,2024-09-21,Pro,99,2024-10-02,cancelled
S09813,A09813,2025-01-29,,Trial Only,0,,trial_expired
S09814,A09814,2024-01-29,2024-02-09,Starter,49,2024-09-10,cancelled
S09815,A09815,2025-09-13,,Trial Only,0,,trial_expired
S09816,A09816,2024-04-19,,Trial Only,0,,trial_expired
S09817,A09817,2024-01-14,2024-01-25,Pro,99,2025-05-22,cancelled
S09818,A09818,2024-01-03,2024-01-10,Starter,49,2024-10-22,cancelled
S09819,A09819,2024-09-16,2024-09-25,Starter,49,2025-12-14,cancelled
S09820,A09820,2025-07-23,,Trial Only,0,,trial_expired
S09821,A09821,2025-06-08,,Trial Only,0,,trial_expired
S09822,A09822,2025-08-11,2025-08-19,Business,249,,active
S09823,A09823,2024-12-03,2024-12-11,Pro,99,2025-04-15,cancelled
S09824,A09824,2024-10-16,,Trial Only,0,,trial_expired
S09825,A09825,2024-09-09,2024-09-18,Pro,99,2025-01-01,cancelled
S09826,A09826,2024-01-25,2024-02-13,Starter,49,2024-03-15,cancelled
S09827,A09827,2025-08-09,,Trial Only,0,,trial_expired
S09828,A09828,2024-11-13,,Trial Only,0,,trial_expired
S09829,A09829,2024-10-20,2024-10-27,Pro,99,,active
S09830,A09830,2024-11-23,,Trial Only,0,,trial_expired
S09831,A09831,2025-05-22,2025-05-30,Business,249,,active
S09832,A09832,2024-05-24,,Trial Only,0,,trial_expired
S09833,A09833,2025-03-25,2025-03-31,Starter,49,,active
S09834,A09834,2025-03-25,2025-04-04,Starter,49,,active
S09835,A09835,2025-06-29,,Trial Only,0,,trial_expired
S09836,A09836,2024-01-05,,Trial Only,0,,trial_expired
S09837,A09837,2024-04-17,,Trial Only,0,,trial_expired
S09838,A09838,2024-10-31,,Trial Only,0,,trial_expired
S09839,A09839,2025-06-29,,Trial Only,0,,trial_expired
S09840,A09840,2025-09-12,2025-09-23,Starter,49,,active
S09841,A09841,2025-01-11,2025-01-27,Business,249,,active
S09842,A09842,2024-05-15,,Trial Only,0,,trial_expired
S09843,A09843,2024-04-26,2024-05-03,Starter,49,,active
S09844,A09844,2025-02-04,2025-02-18,Pro,99,2025-09-14,cancelled
S09845,A09845,2024-05-14,2024-05-24,Starter,49,2024-09-11,cancelled
S09846,A09846,2024-12-17,2024-12-21,Pro,99,2025-08-21,cancelled
S09847,A09847,2025-06-19,2025-06-23,Starter,49,,active
S09848,A09848,2024-09-11,2024-09-19,Pro,99,2024-10-08,cancelled
S09849,A09849,2024-09-05,,Trial Only,0,,trial_expired
S09850,A09850,2024-01-19,,Trial Only,0,,trial_expired
S09851,A09851,2024-06-13,2024-07-04,Pro,99,2025-08-05,cancelled
S09852,A09852,2025-03-16,,Trial Only,0,,trial_expired
S09853,A09853,2024-08-26,2024-08-29,Starter,49,,active
S09854,A09854,2024-04-08,2024-04-16,Starter,49,2024-11-02,cancelled
S09855,A09855,2024-03-03,,Trial Only,0,,trial_expired
S09856,A09856,2024-02-25,,Trial Only,0,,trial_expired
S09857,A09857,2025-02-18,,Trial Only,0,,trial_expired
S09858,A09858,2025-01-20,2025-02-01,Starter,49,2025-03-06,cancelled
S09859,A09859,2024-11-25,,Trial Only,0,,trial_expired
S09860,A09860,2024-11-15,2024-11-21,Starter,49,,active
S09861,A09861,2024-04-05,,Trial Only,0,,trial_expired
S09862,A09862,2024-11-15,2024-12-01,Pro,99,2025-07-04,cancelled
S09863,A09863,2024-02-01,2024-02-12,Starter,49,2025-03-18,cancelled
S09864,A09864,2025-08-20,2025-09-05,Pro,99,,active
S09865,A09865,2024-01-31,2024-02-17,Pro,99,,active
S09866,A09866,2024-09-29,,Trial Only,0,,trial_expired
S09867,A09867,2024-01-01,2024-01-04,Starter,49,2024-05-19,cancelled
S09868,A09868,2025-05-16,2025-05-30,Pro,99,2025-07-06,cancelled
S09869,A09869,2024-04-14,2024-04-20,Pro,99,,active
S09870,A09870,2025-08-20,2025-08-28,Starter,49,2026-01-11,cancelled
S09871,A09871,2024-01-23,,Trial Only,0,,trial_expired
S09872,A09872,2025-06-09,2025-06-15,Starter,49,,active
S09873,A09873,2025-02-16,,Trial Only,0,,trial_expired
S09874,A09874,2024-06-10,2024-06-14,Starter,49,2025-09-20,cancelled
S09875,A09875,2024-05-09,2024-05-15,Starter,49,2026-02-18,cancelled
S09876,A09876,2024-08-24,2024-08-27,Pro,99,2024-12-07,cancelled
S09877,A09877,2025-06-14,,Trial Only,0,,trial_expired
S09878,A09878,2025-07-07,2025-07-24,Starter,49,2025-11-16,cancelled
S09879,A09879,2024-04-20,2024-05-07,Starter,49,,active
S09880,A09880,2024-08-21,,Trial Only,0,,trial_expired
S09881,A09881,2024-06-02,,Trial Only,0,,trial_expired
S09882,A09882,2024-03-15,,Trial Only,0,,trial_expired
S09883,A09883,2025-02-09,,Trial Only,0,,trial_expired
S09884,A09884,2024-08-15,,Trial Only,0,,trial_expired
S09885,A09885,2024-05-24,,Trial Only,0,,trial_expired
S09886,A09886,2025-07-10,2025-07-19,Business,249,,active
S09887,A09887,2025-04-20,2025-05-04,Pro,99,,active
S09888,A09888,2025-05-07,,Trial Only,0,,trial_expired
S09889,A09889,2024-01-21,2024-01-30,Starter,49,2025-03-22,cancelled
S09890,A09890,2025-08-13,2025-08-29,Starter,49,2025-10-11,cancelled
S09891,A09891,2025-01-01,,Trial Only,0,,trial_expired
S09892,A09892,2024-11-17,2024-11-30,Pro,99,,active
S09893,A09893,2024-01-06,2024-01-10,Pro,99,,active
S09894,A09894,2025-08-01,,Trial Only,0,,trial_expired
S09895,A09895,2024-12-10,,Trial Only,0,,trial_expired
S09896,A09896,2025-06-12,,Trial Only,0,,trial_expired
S09897,A09897,2025-02-15,,Trial Only,0,,trial_expired
S09898,A09898,2025-05-23,2025-05-28,Business,249,2026-01-21,cancelled
S09899,A09899,2025-03-13,2025-03-23,Pro,99,,active
S09900,A09900,2025-08-17,,Trial Only,0,,trial_expired
S09901,A09901,2024-05-25,2024-06-10,Pro,99,2024-07-14,cancelled
S09902,A09902,2024-05-08,,Trial Only,0,,trial_expired
S09903,A09903,2025-03-26,2025-03-31,Starter,49,,active
S09904,A09904,2024-11-16,,Trial Only,0,,trial_expired
S09905,A09905,2025-01-13,,Trial Only,0,,trial_expired
S09906,A09906,2025-03-24,,Trial Only,0,,trial_expired
S09907,A09907,2024-12-13,2024-12-23,Pro,99,,active
S09908,A09908,2025-05-17,,Trial Only,0,,trial_expired
S09909,A09909,2024-07-28,,Trial Only,0,,trial_expired
S09910,A09910,2025-07-05,,Trial Only,0,,trial_expired
S09911,A09911,2024-03-05,,Trial Only,0,,trial_expired
S09912,A09912,2025-01-31,,Trial Only,0,,trial_expired
S09913,A09913,2025-07-27,,Trial Only,0,,trial_expired
S09914,A09914,2024-06-12,,Trial Only,0,,trial_expired
S09915,A09915,2024-08-02,,Trial Only,0,,trial_expired
S09916,A09916,2024-07-19,2024-08-02,Pro,99,,active
S09917,A09917,2024-12-24,,Trial Only,0,,trial_expired
S09918,A09918,2024-09-23,2024-10-03,Business,249,,active
S09919,A09919,2024-03-05,,Trial Only,0,,trial_expired
S09920,A09920,2025-07-27,,Trial Only,0,,trial_expired
S09921,A09921,2024-05-10,2024-05-25,Starter,49,2024-09-16,cancelled
S09922,A09922,2024-12-04,,Trial Only,0,,trial_expired
S09923,A09923,2025-01-11,,Trial Only,0,,trial_expired
S09924,A09924,2024-01-22,2024-02-07,Starter,49,2024-07-23,cancelled
S09925,A09925,2024-02-25,2024-03-04,Pro,99,2024-08-19,cancelled
S09926,A09926,2025-09-16,2025-09-20,Starter,49,2025-12-07,cancelled
S09927,A09927,2025-02-21,,Trial Only,0,,trial_expired
S09928,A09928,2024-01-18,2024-01-30,Pro,99,2025-10-21,cancelled
S09929,A09929,2025-05-22,2025-06-03,Starter,49,2026-01-19,cancelled
S09930,A09930,2024-11-20,,Trial Only,0,,trial_expired
S09931,A09931,2024-02-11,,Trial Only,0,,trial_expired
S09932,A09932,2025-03-04,2025-03-18,Starter,49,2025-09-07,cancelled
S09933,A09933,2024-11-15,2024-12-02,Business,249,2025-02-21,cancelled
S09934,A09934,2024-05-10,,Trial Only,0,,trial_expired
S09935,A09935,2025-07-18,2025-07-21,Starter,49,,active
S09936,A09936,2024-07-09,,Trial Only,0,,trial_expired
S09937,A09937,2024-07-04,2024-07-17,Pro,99,,active
S09938,A09938,2024-06-26,,Trial Only,0,,trial_expired
S09939,A09939,2025-05-03,2025-05-12,Starter,49,2026-02-21,cancelled
S09940,A09940,2025-03-22,,Trial Only,0,,trial_expired
S09941,A09941,2025-08-05,,Trial Only,0,,trial_expired
S09942,A09942,2024-05-27,,Trial Only,0,,trial_expired
S09943,A09943,2025-05-16,,Trial Only,0,,trial_expired
S09944,A09944,2024-12-30,2025-01-02,Starter,49,2025-12-07,cancelled
S09945,A09945,2024-07-21,2024-08-02,Pro,99,2025-04-19,cancelled
S09946,A09946,2024-01-19,,Trial Only,0,,trial_expired
S09947,A09947,2025-06-08,2025-06-12,Pro,99,2026-02-16,cancelled
S09948,A09948,2024-06-04,,Trial Only,0,,trial_expired
S09949,A09949,2025-01-30,2025-02-18,Starter,49,,active
S09950,A09950,2024-12-14,2024-12-17,Pro,99,,active
S09951,A09951,2024-01-03,,Trial Only,0,,trial_expired
S09952,A09952,2025-09-28,,Trial Only,0,,trial_expired
S09953,A09953,2025-06-04,2025-06-17,Business,249,,active
S09954,A09954,2024-11-08,,Trial Only,0,,trial_expired
S09955,A09955,2025-03-04,,Trial Only,0,,trial_expired
S09956,A09956,2024-11-03,,Trial Only,0,,trial_expired
S09957,A09957,2025-04-17,,Trial Only,0,,trial_expired
S09958,A09958,2024-03-23,,Trial Only,0,,trial_expired
S09959,A09959,2024-10-14,2024-10-19,Pro,99,,active
S09960,A09960,2024-08-08,,Trial Only,0,,trial_expired
S09961,A09961,2024-10-23,2024-11-14,Pro,99,,active
S09962,A09962,2024-10-17,2024-10-23,Pro,99,2024-11-16,cancelled
S09963,A09963,2024-03-29,2024-04-01,Pro,99,2025-08-01,cancelled
S09964,A09964,2025-09-18,2025-10-03,Pro,99,,active
S09965,A09965,2024-01-09,,Trial Only,0,,trial_expired
S09966,A09966,2024-01-06,2024-01-16,Business,249,2025-06-18,cancelled
S09967,A09967,2024-09-03,2024-09-17,Starter,49,,active
S09968,A09968,2025-01-24,,Trial Only,0,,trial_expired
S09969,A09969,2024-04-23,,Trial Only,0,,trial_expired
S09970,A09970,2024-12-03,2024-12-17,Business,249,2025-06-24,cancelled
S09971,A09971,2025-04-02,,Trial Only,0,,trial_expired
S09972,A09972,2024-02-24,2024-03-06,Pro,99,2025-05-25,cancelled
S09973,A09973,2025-09-22,,Trial Only,0,,trial_expired
S09974,A09974,2024-08-09,2024-08-22,Business,249,2024-12-17,cancelled
S09975,A09975,2025-02-06,2025-02-09,Business,249,,active
S09976,A09976,2024-03-07,,Trial Only,0,,trial_expired
S09977,A09977,2025-03-24,,Trial Only,0,,trial_expired
S09978,A09978,2025-06-22,2025-06-30,Starter,49,2026-02-04,cancelled
S09979,A09979,2024-03-03,2024-03-31,Business,249,2024-04-19,cancelled
S09980,A09980,2024-03-17,,Trial Only,0,,trial_expired
S09981,A09981,2024-07-02,,Trial Only,0,,trial_expired
S09982,A09982,2024-01-07,2024-01-10,Starter,49,2024-03-16,cancelled
S09983,A09983,2025-09-23,,Trial Only,0,,trial_expired
S09984,A09984,2025-01-13,2025-01-26,Business,249,,active
S09985,A09985,2025-01-18,2025-01-28,Business,249,,active
S09986,A09986,2025-09-09,2025-09-20,Starter,49,2025-12-06,cancelled
S09987,A09987,2025-06-17,,Trial Only,0,,trial_expired
S09988,A09988,2025-06-04,,Trial Only,0,,trial_expired
S09989,A09989,2024-08-11,,Trial Only,0,,trial_expired
S09990,A09990,2024-08-08,2024-08-16,Pro,99,2024-09-05,cancelled
S09991,A09991,2024-07-09,,Trial Only,0,,trial_expired
S09992,A09992,2024-08-16,2024-08-28,Starter,49,2025-06-18,cancelled
S09993,A09993,2024-09-01,2024-09-12,Starter,49,2025-03-24,cancelled
S09994,A09994,2024-03-27,,Trial Only,0,,trial_expired
S09995,A09995,2024-08-22,2024-09-07,Pro,99,,active
S09996,A09996,2024-10-14,2024-10-31,Pro,99,2025-06-02,cancelled
S09997,A09997,2024-07-21,,Trial Only,0,,trial_expired
S09998,A09998,2024-04-13,,Trial Only,0,,trial_expired
S09999,A09999,2024-09-03,2024-09-06,Business,249,2025-02-12,cancelled
S10000,A10000,2024-11-05,,Trial Only,0,,trial_expired
S10001,A10001,2025-04-01,,Trial Only,0,,trial_expired
S10002,A10002,2025-03-25,2025-04-06,Starter,49,2025-07-15,cancelled
S10003,A10003,2024-05-09,2024-05-20,Pro,99,2024-10-03,cancelled
S10004,A10004,2024-01-19,,Trial Only,0,,trial_expired
S10005,A10005,2024-07-18,2024-07-31,Pro,99,2025-03-07,cancelled
S10006,A10006,2024-04-08,2024-04-15,Pro,99,,active
S10007,A10007,2024-09-14,,Trial Only,0,,trial_expired
S10008,A10008,2025-09-20,2025-09-30,Pro,99,2025-12-05,cancelled
S10009,A10009,2024-04-24,2024-05-11,Pro,99,2025-05-15,cancelled
S10010,A10010,2024-07-28,2024-08-03,Starter,49,,active
S10011,A10011,2025-04-04,2025-04-28,Pro,99,2025-08-22,cancelled
S10012,A10012,2024-11-20,,Trial Only,0,,trial_expired
S10013,A10013,2024-01-23,,Trial Only,0,,trial_expired
S10014,A10014,2024-04-11,2024-04-17,Pro,99,2025-10-24,cancelled
S10015,A10015,2025-08-27,2025-08-30,Starter,49,,active
S10016,A10016,2024-03-01,2024-03-11,Starter,49,2024-09-23,cancelled
S10017,A10017,2025-02-01,2025-02-15,Business,249,2025-11-13,cancelled
S10018,A10018,2025-05-20,,Trial Only,0,,trial_expired
S10019,A10019,2024-06-21,2024-07-01,Pro,99,2026-03-07,cancelled
S10020,A10020,2025-04-04,,Trial Only,0,,trial_expired
S10021,A10021,2024-04-16,2024-04-28,Starter,49,2025-02-18,cancelled
S10022,A10022,2024-07-04,,Trial Only,0,,trial_expired
S10023,A10023,2024-07-23,,Trial Only,0,,trial_expired
S10024,A10024,2025-09-29,,Trial Only,0,,trial_expired
S10025,A10025,2024-05-17,2024-05-28,Starter,49,2025-07-13,cancelled
S10026,A10026,2024-03-19,,Trial Only,0,,trial_expired
S10027,A10027,2025-08-20,,Trial Only,0,,trial_expired
S10028,A10028,2024-04-11,2024-04-14,Starter,49,,active
S10029,A10029,2025-07-19,,Trial Only,0,,trial_expired
S10030,A10030,2025-02-12,,Trial Only,0,,trial_expired
S10031,A10031,2025-01-02,2025-01-14,Starter,49,2025-03-06,cancelled
S10032,A10032,2025-04-22,2025-05-10,Starter,49,2026-01-02,cancelled
S10033,A10033,2025-04-05,,Trial Only,0,,trial_expired
S10034,A10034,2024-03-06,2024-03-24,Pro,99,2025-02-02,cancelled
S10035,A10035,2025-09-30,2025-10-03,Starter,49,,active
S10036,A10036,2025-08-31,2025-09-08,Business,249,,active
S10037,A10037,2025-07-31,,Trial Only,0,,trial_expired
S10038,A10038,2025-01-25,,Trial Only,0,,trial_expired
S10039,A10039,2024-11-27,,Trial Only,0,,trial_expired
S10040,A10040,2024-12-05,,Trial Only,0,,trial_expired
S10041,A10041,2024-01-08,2024-01-23,Starter,49,2024-03-15,cancelled
S10042,A10042,2024-11-15,,Trial Only,0,,trial_expired
S10043,A10043,2025-01-26,,Trial Only,0,,trial_expired
S10044,A10044,2025-02-17,2025-02-22,Starter,49,,active
S10045,A10045,2024-08-06,,Trial Only,0,,trial_expired
S10046,A10046,2024-10-31,,Trial Only,0,,trial_expired
S10047,A10047,2025-02-02,2025-02-12,Pro,99,2026-01-09,cancelled
S10048,A10048,2024-10-01,2024-10-12,Starter,49,2024-12-23,cancelled
S10049,A10049,2025-09-11,2025-09-28,Starter,49,2025-11-02,cancelled
S10050,A10050,2025-03-21,,Trial Only,0,,trial_expired
S10051,A10051,2024-01-01,,Trial Only,0,,trial_expired
S10052,A10052,2024-01-12,2024-01-23,Starter,49,2024-07-20,cancelled
S10053,A10053,2025-03-11,,Trial Only,0,,trial_expired
S10054,A10054,2024-09-23,2024-10-03,Pro,99,2025-06-22,cancelled
S10055,A10055,2025-06-22,,Trial Only,0,,trial_expired
S10056,A10056,2024-04-18,,Trial Only,0,,trial_expired
S10057,A10057,2024-01-08,2024-01-23,Starter,49,2025-08-24,cancelled
S10058,A10058,2024-09-10,,Trial Only,0,,trial_expired
S10059,A10059,2025-04-11,2025-04-18,Business,249,,active
S10060,A10060,2025-09-16,2025-09-28,Pro,99,2025-12-24,cancelled
S10061,A10061,2025-07-22,2025-07-29,Business,249,2025-11-01,cancelled
S10062,A10062,2024-11-07,,Trial Only,0,,trial_expired
S10063,A10063,2025-06-03,2025-06-12,Pro,99,2025-08-24,cancelled
S10064,A10064,2024-02-08,,Trial Only,0,,trial_expired
S10065,A10065,2024-12-30,,Trial Only,0,,trial_expired
S10066,A10066,2025-08-19,,Trial Only,0,,trial_expired
S10067,A10067,2024-09-15,,Trial Only,0,,trial_expired
S10068,A10068,2025-09-10,,Trial Only,0,,trial_expired
