account_id,signup_date,country,industry,company_size,first_touch_channel,first_touch_campaign_id,trial_days
A00641,2025-04-14,United States,Retail,1-5,Paid Social,SOC_Prospecting,14
A09666,2025-04-15,United States,Education,21-50,Organic Search,ORG_SEO,14
A09321,2025-04-15,United States,Retail,201+,Partner,PART_Community,14
A07860,2025-04-15,United States,Retail,201+,Paid Search,PS_Competitor,14
A09395,2025-04-15,Canada,Professional Services,1-5,Paid Search,PS_NonBrand,14
A00861,2025-04-15,United Kingdom,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A04952,2025-04-15,United States,Home Services,6-20,Direct,DIR_None,14
A11921,2025-04-15,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A00983,2025-04-15,United Kingdom,Healthcare,6-20,Partner,PART_Community,14
A04360,2025-04-15,Canada,Professional Services,51-200,Email,EML_Nurture,14
A09075,2025-04-15,Canada,Professional Services,201+,Organic Search,ORG_SEO,14
A03395,2025-04-15,United Kingdom,Retail,1-5,Organic Search,ORG_SEO,14
A02726,2025-04-15,Canada,Education,6-20,Partner,PART_Consultants,14
A07839,2025-04-15,United Kingdom,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A04328,2025-04-15,Canada,Education,51-200,Referral,REF_Customer,14
A09624,2025-04-16,Canada,Professional Services,1-5,Email,EML_Nurture,14
A08291,2025-04-16,Canada,Professional Services,1-5,Direct,DIR_None,14
A05332,2025-04-16,United States,Professional Services,6-20,Paid Search,PS_Competitor,14
A04413,2025-04-16,United States,Education,1-5,Referral,REF_Customer,14
A07001,2025-04-16,Canada,Professional Services,51-200,Organic Search,ORG_SEO,14
A11005,2025-04-16,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A00697,2025-04-16,Canada,Retail,201+,Referral,REF_Customer,14
A07000,2025-04-16,United States,Retail,21-50,Referral,REF_Customer,14
A07612,2025-04-16,United States,Retail,21-50,Direct,DIR_None,14
A07622,2025-04-16,Canada,Healthcare,1-5,Referral,REF_Customer,14
A01813,2025-04-16,Canada,Technology,6-20,Referral,REF_Customer,14
A10354,2025-04-16,Canada,Healthcare,6-20,Direct,DIR_None,14
A00518,2025-04-16,United Kingdom,Technology,21-50,Paid Search,PS_Brand,14
A03022,2025-04-16,United Kingdom,Healthcare,51-200,Direct,DIR_None,14
A06540,2025-04-16,United Kingdom,Healthcare,201+,Paid Search,PS_Competitor,14
A04365,2025-04-17,United States,Professional Services,51-200,Paid Search,PS_Competitor,14
A02654,2025-04-17,Canada,Home Services,1-5,Referral,REF_Customer,14
A08549,2025-04-17,Australia,Retail,6-20,Referral,REF_Customer,14
A09772,2025-04-17,Canada,Professional Services,201+,Paid Search,PS_Competitor,14
A08794,2025-04-17,Canada,Professional Services,6-20,Partner,PART_Community,14
A10779,2025-04-17,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A10817,2025-04-17,United States,Technology,1-5,Organic Search,ORG_SEO,14
A10160,2025-04-17,United States,Home Services,6-20,Referral,REF_Customer,14
A05763,2025-04-17,Canada,Technology,6-20,Email,EML_Nurture,14
A06830,2025-04-17,Canada,Technology,51-200,Paid Social,SOC_Retargeting,14
A01681,2025-04-17,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A06019,2025-04-17,United States,Healthcare,6-20,Referral,REF_Customer,14
A10277,2025-04-17,Canada,Home Services,6-20,Paid Search,PS_Brand,14
A00031,2025-04-17,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A07496,2025-04-17,Australia,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A01747,2025-04-17,Australia,Home Services,51-200,Direct,DIR_None,14
A01319,2025-04-17,United States,Technology,51-200,Partner,PART_Consultants,14
A09216,2025-04-17,Canada,Professional Services,21-50,Partner,PART_Community,14
A00871,2025-04-17,United Kingdom,Professional Services,1-5,Direct,DIR_None,14
A07156,2025-04-17,United States,Retail,1-5,Direct,DIR_None,14
A09957,2025-04-17,Canada,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A09187,2025-04-18,United States,Home Services,1-5,Partner,PART_Community,14
A08608,2025-04-18,United States,Home Services,201+,Paid Search,PS_NonBrand,14
A01510,2025-04-18,Canada,Retail,6-20,Direct,DIR_None,14
A01736,2025-04-18,United States,Education,51-200,Direct,DIR_None,14
A04205,2025-04-18,Canada,Education,1-5,Paid Social,SOC_Retargeting,14
A06907,2025-04-18,United States,Technology,1-5,Organic Search,ORG_SEO,14
A05770,2025-04-18,United Kingdom,Healthcare,1-5,Paid Social,SOC_Video,14
A03488,2025-04-18,United States,Technology,6-20,Referral,REF_Customer,14
A04736,2025-04-18,United States,Education,1-5,Email,EML_Nurture,14
A03004,2025-04-18,United Kingdom,Healthcare,1-5,Direct,DIR_None,14
A01086,2025-04-18,United Kingdom,Healthcare,21-50,Partner,PART_Community,14
A07087,2025-04-18,Canada,Education,6-20,Paid Social,SOC_Video,14
A05168,2025-04-18,United Kingdom,Technology,51-200,Paid Search,PS_NonBrand,14
A10076,2025-04-18,Canada,Retail,6-20,Paid Social,SOC_Prospecting,14
A09210,2025-04-18,United States,Education,6-20,Organic Search,ORG_SEO,14
A02679,2025-04-18,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A03579,2025-04-18,United States,Retail,6-20,Paid Social,SOC_Video,14
A00256,2025-04-18,Canada,Professional Services,6-20,Direct,DIR_None,14
A06335,2025-04-18,United States,Professional Services,6-20,Paid Search,PS_Competitor,14
A00439,2025-04-18,United Kingdom,Professional Services,21-50,Paid Social,SOC_Retargeting,14
A11692,2025-04-18,United States,Technology,6-20,Partner,PART_Community,14
A08547,2025-04-18,United States,Technology,1-5,Referral,REF_Customer,14
A04556,2025-04-18,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A05490,2025-04-18,Australia,Home Services,1-5,Partner,PART_Consultants,14
A07865,2025-04-19,Canada,Education,1-5,Direct,DIR_None,14
A02563,2025-04-19,United States,Professional Services,1-5,Email,EML_Reactivation,14
A02101,2025-04-19,United States,Technology,1-5,Organic Search,ORG_SEO,14
A00189,2025-04-19,United Kingdom,Education,51-200,Organic Search,ORG_SEO,14
A06911,2025-04-19,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A01626,2025-04-19,Canada,Retail,1-5,Referral,REF_Customer,14
A11230,2025-04-19,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A05923,2025-04-19,United States,Retail,6-20,Email,EML_Nurture,14
A06456,2025-04-19,Australia,Professional Services,1-5,Email,EML_Reactivation,14
A08920,2025-04-19,Canada,Home Services,21-50,Paid Search,PS_Brand,14
A05453,2025-04-19,United States,Home Services,6-20,Email,EML_Nurture,14
A08922,2025-04-19,United Kingdom,Retail,51-200,Organic Search,ORG_SEO,14
A05660,2025-04-19,United States,Professional Services,21-50,Organic Search,ORG_SEO,14
A08278,2025-04-19,Canada,Professional Services,21-50,Organic Search,ORG_SEO,14
A01514,2025-04-19,Canada,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A04402,2025-04-19,Canada,Retail,1-5,Paid Search,PS_Brand,14
A00180,2025-04-20,Canada,Healthcare,21-50,Paid Search,PS_Brand,14
A02859,2025-04-20,United Kingdom,Education,201+,Paid Search,PS_NonBrand,14
A03216,2025-04-20,United States,Retail,1-5,Paid Social,SOC_Video,14
A02389,2025-04-20,United States,Retail,6-20,Paid Search,PS_Brand,14
A08529,2025-04-20,United States,Education,1-5,Paid Search,PS_NonBrand,14
A08986,2025-04-20,Canada,Retail,6-20,Referral,REF_Customer,14
A09485,2025-04-20,United States,Professional Services,1-5,Paid Social,SOC_Video,14
A07425,2025-04-20,United States,Home Services,21-50,Paid Social,SOC_Retargeting,14
A01147,2025-04-20,United States,Home Services,1-5,Email,EML_Reactivation,14
A11928,2025-04-20,Canada,Home Services,21-50,Direct,DIR_None,14
A02235,2025-04-20,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A04917,2025-04-20,Canada,Professional Services,1-5,Paid Search,PS_Competitor,14
A09887,2025-04-20,United Kingdom,Healthcare,51-200,Direct,DIR_None,14
A05348,2025-04-20,United Kingdom,Technology,1-5,Paid Social,SOC_Video,14
A08927,2025-04-20,United Kingdom,Retail,1-5,Paid Social,SOC_Video,14
A08103,2025-04-20,United Kingdom,Retail,6-20,Paid Search,PS_NonBrand,14
A01538,2025-04-20,Australia,Professional Services,1-5,Direct,DIR_None,14
A03045,2025-04-21,United States,Technology,21-50,Paid Social,SOC_Video,14
A10678,2025-04-21,Canada,Education,6-20,Paid Social,SOC_Prospecting,14
A06583,2025-04-21,United States,Professional Services,1-5,Paid Search,PS_Competitor,14
A01683,2025-04-21,United Kingdom,Technology,6-20,Organic Search,ORG_SEO,14
A00617,2025-04-21,United States,Technology,6-20,Paid Social,SOC_Prospecting,14
A01884,2025-04-21,United Kingdom,Professional Services,51-200,Paid Search,PS_Brand,14
A06279,2025-04-21,Canada,Technology,6-20,Organic Search,ORG_SEO,14
A05695,2025-04-21,Australia,Retail,1-5,Paid Social,SOC_Retargeting,14
A01733,2025-04-21,United Kingdom,Technology,1-5,Paid Social,SOC_Video,14
A10522,2025-04-21,Canada,Professional Services,201+,Email,EML_Nurture,14
A01176,2025-04-21,Australia,Healthcare,6-20,Organic Search,ORG_SEO,14
A11455,2025-04-21,United States,Healthcare,1-5,Organic Search,ORG_SEO,14
A11416,2025-04-21,Canada,Technology,6-20,Organic Search,ORG_SEO,14
A09757,2025-04-21,United States,Education,21-50,Direct,DIR_None,14
A03486,2025-04-21,Canada,Retail,51-200,Direct,DIR_None,14
A01022,2025-04-21,United States,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A06915,2025-04-21,Canada,Healthcare,201+,Partner,PART_Community,14
A06212,2025-04-21,United States,Healthcare,1-5,Partner,PART_Consultants,14
A04788,2025-04-21,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A04206,2025-04-22,Australia,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A01181,2025-04-22,United States,Retail,6-20,Paid Social,SOC_Retargeting,14
A10032,2025-04-22,United Kingdom,Retail,1-5,Paid Search,PS_Competitor,14
A08052,2025-04-22,Australia,Professional Services,1-5,Referral,REF_Customer,14
A03010,2025-04-22,Canada,Healthcare,21-50,Paid Social,SOC_Video,14
A00689,2025-04-22,United States,Home Services,51-200,Organic Search,ORG_SEO,14
A03695,2025-04-22,United Kingdom,Technology,6-20,Direct,DIR_None,14
A00992,2025-04-22,Canada,Education,21-50,Paid Social,SOC_Retargeting,14
A01548,2025-04-22,United Kingdom,Education,21-50,Paid Search,PS_Competitor,14
A08893,2025-04-22,Canada,Education,1-5,Organic Search,ORG_SEO,14
A02573,2025-04-22,United States,Education,1-5,Paid Search,PS_Brand,14
A05255,2025-04-22,Canada,Home Services,1-5,Referral,REF_Customer,14
A03754,2025-04-22,United Kingdom,Professional Services,1-5,Paid Social,SOC_Prospecting,14
A11924,2025-04-22,Australia,Retail,51-200,Paid Search,PS_NonBrand,14
A11154,2025-04-22,United Kingdom,Healthcare,6-20,Direct,DIR_None,14
A06921,2025-04-22,Canada,Retail,6-20,Email,EML_Nurture,14
A02267,2025-04-22,United Kingdom,Technology,51-200,Direct,DIR_None,14
A08724,2025-04-22,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A03465,2025-04-22,Canada,Professional Services,201+,Direct,DIR_None,14
A06729,2025-04-22,Australia,Healthcare,6-20,Paid Social,SOC_Video,14
A02604,2025-04-23,United States,Retail,1-5,Email,EML_Reactivation,14
A05352,2025-04-23,United States,Home Services,1-5,Paid Social,SOC_Prospecting,14
A05580,2025-04-23,Canada,Professional Services,6-20,Paid Search,PS_NonBrand,14
A11080,2025-04-23,Canada,Education,6-20,Organic Search,ORG_SEO,14
A01174,2025-04-23,United States,Education,201+,Paid Social,SOC_Video,14
A06384,2025-04-23,Canada,Retail,21-50,Referral,REF_Customer,14
A05536,2025-04-23,United States,Professional Services,1-5,Partner,PART_Community,14
A06514,2025-04-23,United States,Technology,51-200,Paid Search,PS_Competitor,14
A08305,2025-04-23,United States,Retail,6-20,Referral,REF_Customer,14
A05199,2025-04-23,United States,Education,6-20,Paid Search,PS_NonBrand,14
A08774,2025-04-23,United States,Professional Services,6-20,Direct,DIR_None,14
A05754,2025-04-23,Canada,Technology,51-200,Paid Search,PS_NonBrand,14
A05113,2025-04-23,United States,Professional Services,51-200,Organic Search,ORG_SEO,14
A02403,2025-04-23,United States,Professional Services,6-20,Direct,DIR_None,14
A11963,2025-04-24,Canada,Professional Services,1-5,Referral,REF_Customer,14
A09478,2025-04-24,United Kingdom,Retail,1-5,Organic Search,ORG_SEO,14
A01996,2025-04-24,United Kingdom,Retail,1-5,Paid Search,PS_Competitor,14
A01641,2025-04-24,United Kingdom,Home Services,6-20,Organic Search,ORG_SEO,14
A09438,2025-04-24,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A03714,2025-04-24,Canada,Home Services,51-200,Referral,REF_Customer,14
A00895,2025-04-24,Canada,Technology,1-5,Referral,REF_Customer,14
A11768,2025-04-24,Canada,Professional Services,1-5,Paid Search,PS_Brand,14
A01257,2025-04-24,United Kingdom,Technology,1-5,Paid Social,SOC_Retargeting,14
A05679,2025-04-24,United States,Education,21-50,Referral,REF_Customer,14
A02273,2025-04-24,Australia,Retail,1-5,Direct,DIR_None,14
A10292,2025-04-24,United Kingdom,Professional Services,1-5,Partner,PART_Community,14
A09185,2025-04-24,United Kingdom,Home Services,6-20,Paid Social,SOC_Video,14
A02775,2025-04-24,United States,Professional Services,6-20,Direct,DIR_None,14
A04042,2025-04-24,Canada,Healthcare,51-200,Paid Social,SOC_Prospecting,14
A05810,2025-04-24,Canada,Healthcare,21-50,Partner,PART_Community,14
A09189,2025-04-24,United States,Retail,1-5,Paid Social,SOC_Retargeting,14
A01303,2025-04-25,Australia,Education,21-50,Email,EML_Reactivation,14
A04509,2025-04-25,United States,Healthcare,201+,Paid Social,SOC_Retargeting,14
A02440,2025-04-25,United States,Professional Services,1-5,Referral,REF_Customer,14
A09707,2025-04-25,United Kingdom,Technology,6-20,Referral,REF_Customer,14
A01854,2025-04-25,United States,Technology,21-50,Paid Search,PS_NonBrand,14
A11957,2025-04-25,Australia,Professional Services,21-50,Paid Search,PS_NonBrand,14
A05977,2025-04-25,Australia,Education,1-5,Referral,REF_Customer,14
A03646,2025-04-25,Canada,Home Services,21-50,Organic Search,ORG_SEO,14
A08182,2025-04-25,United Kingdom,Professional Services,6-20,Partner,PART_Consultants,14
A11439,2025-04-25,United States,Healthcare,201+,Paid Social,SOC_Prospecting,14
A03297,2025-04-25,United States,Education,21-50,Organic Search,ORG_SEO,14
A05276,2025-04-25,United States,Healthcare,6-20,Referral,REF_Customer,14
A08064,2025-04-25,United States,Retail,1-5,Organic Search,ORG_SEO,14
A04567,2025-04-25,Australia,Education,51-200,Organic Search,ORG_SEO,14
A00549,2025-04-25,United States,Education,21-50,Organic Search,ORG_SEO,14
A03516,2025-04-25,United States,Technology,1-5,Paid Search,PS_Brand,14
A02392,2025-04-25,United States,Healthcare,51-200,Paid Social,SOC_Video,14
A10506,2025-04-25,Canada,Retail,6-20,Partner,PART_Community,14
A06578,2025-04-26,United States,Retail,1-5,Organic Search,ORG_SEO,14
A04270,2025-04-26,Canada,Home Services,51-200,Direct,DIR_None,14
A04398,2025-04-26,Australia,Retail,51-200,Paid Social,SOC_Prospecting,14
A08398,2025-04-26,United States,Professional Services,1-5,Email,EML_Nurture,14
A02302,2025-04-26,United States,Healthcare,1-5,Referral,REF_Customer,14
A07276,2025-04-26,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A04931,2025-04-26,United States,Professional Services,1-5,Direct,DIR_None,14
A08368,2025-04-26,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A09272,2025-04-26,United States,Home Services,21-50,Email,EML_Reactivation,14
A11238,2025-04-26,Australia,Professional Services,51-200,Partner,PART_Community,14
A03730,2025-04-26,Australia,Education,1-5,Email,EML_Nurture,14
A06481,2025-04-26,Canada,Technology,1-5,Referral,REF_Customer,14
A10674,2025-04-26,United Kingdom,Home Services,6-20,Partner,PART_Consultants,14
A11470,2025-04-26,Canada,Home Services,6-20,Paid Social,SOC_Retargeting,14
A02132,2025-04-26,United States,Professional Services,201+,Email,EML_Reactivation,14
A03448,2025-04-26,Australia,Education,1-5,Paid Social,SOC_Retargeting,14
A02430,2025-04-26,United Kingdom,Healthcare,6-20,Referral,REF_Customer,14
A07086,2025-04-26,Canada,Professional Services,6-20,Paid Search,PS_NonBrand,14
A10954,2025-04-26,United Kingdom,Home Services,1-5,Direct,DIR_None,14
A00117,2025-04-27,Canada,Technology,1-5,Paid Search,PS_Brand,14
A04800,2025-04-27,Australia,Professional Services,201+,Paid Social,SOC_Retargeting,14
A05704,2025-04-27,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A03498,2025-04-27,Canada,Professional Services,21-50,Paid Search,PS_Competitor,14
A05092,2025-04-27,Australia,Technology,1-5,Direct,DIR_None,14
A06412,2025-04-27,Canada,Education,1-5,Referral,REF_Customer,14
A06789,2025-04-27,United States,Healthcare,51-200,Email,EML_Nurture,14
A00837,2025-04-27,Canada,Healthcare,1-5,Email,EML_Reactivation,14
A00021,2025-04-27,United States,Healthcare,201+,Paid Search,PS_Competitor,14
A03712,2025-04-27,Australia,Technology,6-20,Paid Search,PS_NonBrand,14
A03779,2025-04-27,United States,Professional Services,1-5,Paid Social,SOC_Prospecting,14
A02855,2025-04-27,United States,Education,1-5,Direct,DIR_None,14
A06396,2025-04-27,Australia,Healthcare,1-5,Direct,DIR_None,14
A01211,2025-04-27,Canada,Home Services,1-5,Partner,PART_Community,14
A04392,2025-04-28,Canada,Professional Services,6-20,Direct,DIR_None,14
A11750,2025-04-28,Australia,Retail,6-20,Referral,REF_Customer,14
A06011,2025-04-28,Canada,Professional Services,21-50,Partner,PART_Consultants,14
A03223,2025-04-28,United States,Retail,6-20,Referral,REF_Customer,14
A04683,2025-04-28,United States,Home Services,1-5,Paid Search,PS_Brand,14
A01524,2025-04-28,Australia,Education,6-20,Paid Search,PS_NonBrand,14
A09662,2025-04-28,Canada,Retail,1-5,Email,EML_Nurture,14
A02642,2025-04-28,United Kingdom,Professional Services,21-50,Partner,PART_Community,14
A05753,2025-04-28,Canada,Home Services,6-20,Email,EML_Reactivation,14
A01892,2025-04-28,Canada,Healthcare,1-5,Direct,DIR_None,14
A10831,2025-04-28,United States,Professional Services,1-5,Partner,PART_Consultants,14
A01817,2025-04-28,Canada,Professional Services,6-20,Paid Social,SOC_Video,14
A06450,2025-04-28,Canada,Professional Services,6-20,Paid Search,PS_Competitor,14
A10658,2025-04-28,Canada,Technology,51-200,Paid Search,PS_NonBrand,14
A10602,2025-04-28,Canada,Home Services,201+,Referral,REF_Customer,14
A00934,2025-04-28,Canada,Education,51-200,Partner,PART_Community,14
A01673,2025-04-28,Canada,Retail,1-5,Organic Search,ORG_SEO,14
A08259,2025-04-28,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A05803,2025-04-28,Canada,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A01850,2025-04-28,United States,Technology,51-200,Paid Search,PS_NonBrand,14
A03013,2025-04-29,Canada,Healthcare,6-20,Direct,DIR_None,14
A03085,2025-04-29,United Kingdom,Professional Services,1-5,Paid Search,PS_Brand,14
A00007,2025-04-29,Canada,Home Services,1-5,Paid Search,PS_Brand,14
A03571,2025-04-29,Canada,Technology,51-200,Paid Search,PS_NonBrand,14
A03104,2025-04-29,United Kingdom,Education,51-200,Organic Search,ORG_SEO,14
A00602,2025-04-29,Canada,Retail,1-5,Direct,DIR_None,14
A07656,2025-04-29,United States,Technology,1-5,Referral,REF_Customer,14
A03201,2025-04-29,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A09027,2025-04-29,Canada,Retail,21-50,Partner,PART_Consultants,14
