touch_id,account_id,touch_date,channel,campaign_id,touch_position,touch_count
T0018566,A09308,2025-08-16,Email,EML_Reactivation,2,3
T0018567,A09308,2025-08-19,Paid Search,PS_Competitor,3,3
T0018568,A09309,2024-08-13,Email,EML_Nurture,1,1
T0018569,A09310,2025-02-06,Paid Search,PS_Brand,1,1
T0018570,A09311,2024-05-08,Referral,REF_Customer,1,2
T0018571,A09311,2024-05-24,Direct,DIR_None,2,2
T0018572,A09312,2024-12-11,Direct,DIR_None,1,3
T0018573,A09312,2024-12-02,Organic Search,ORG_SEO,2,3
T0018574,A09312,2024-12-20,Direct,DIR_None,3,3
T0018575,A09313,2024-06-13,Direct,DIR_None,1,1
T0018576,A09314,2024-12-28,Paid Social,SOC_Prospecting,1,4
T0018577,A09314,2024-12-02,Organic Search,ORG_SEO,2,4
T0018578,A09314,2024-12-20,Direct,DIR_None,3,4
T0018579,A09314,2024-12-28,Organic Search,ORG_SEO,4,4
T0018580,A09315,2024-03-20,Organic Search,ORG_SEO,1,2
T0018581,A09315,2024-04-17,Direct,DIR_None,2,2
T0018582,A09316,2025-08-10,Organic Search,ORG_SEO,1,2
T0018583,A09316,2025-08-28,Partner,PART_Consultants,2,2
T0018584,A09317,2025-06-28,Paid Search,PS_Competitor,1,2
T0018585,A09317,2025-07-22,Paid Search,PS_NonBrand,2,2
T0018586,A09318,2024-08-06,Paid Social,SOC_Video,1,1
T0018587,A09319,2025-04-18,Organic Search,ORG_SEO,1,4
T0018588,A09319,2025-04-28,Paid Social,SOC_Prospecting,2,4
T0018589,A09319,2025-04-30,Partner,PART_Community,3,4
T0018590,A09319,2025-05-09,Referral,REF_Customer,4,4
T0018591,A09320,2024-02-22,Email,EML_Reactivation,1,1
T0018592,A09321,2025-04-14,Partner,PART_Consultants,1,1
T0018593,A09322,2024-07-03,Paid Social,SOC_Prospecting,1,1
T0018594,A09323,2024-03-12,Partner,PART_Community,1,3
T0018595,A09323,2024-03-19,Paid Search,PS_NonBrand,2,3
T0018596,A09323,2024-03-23,Referral,REF_Customer,3,3
T0018597,A09324,2025-02-04,Paid Social,SOC_Video,1,3
T0018598,A09324,2025-03-02,Organic Search,ORG_SEO,2,3
T0018599,A09324,2025-03-02,Organic Search,ORG_SEO,3,3
T0018600,A09325,2024-10-30,Paid Social,SOC_Retargeting,1,1
T0018601,A09326,2024-11-30,Partner,PART_Community,1,1
T0018602,A09327,2024-11-11,Paid Search,PS_Brand,1,2
T0018603,A09327,2024-11-26,Referral,REF_Customer,2,2
T0018604,A09328,2024-01-21,Referral,REF_Customer,1,2
T0018605,A09328,2024-01-28,Partner,PART_Consultants,2,2
T0018606,A09329,2024-01-24,Paid Social,SOC_Prospecting,1,1
T0018607,A09330,2025-01-10,Paid Social,SOC_Video,1,2
T0018608,A09330,2025-01-13,Paid Search,PS_Competitor,2,2
T0018609,A09331,2025-01-24,Partner,PART_Community,1,1
T0018610,A09332,2024-01-24,Organic Search,ORG_SEO,1,1
T0018611,A09333,2024-08-07,Direct,DIR_None,1,4
T0018612,A09333,2024-08-14,Referral,REF_Customer,2,4
T0018613,A09333,2024-09-02,Email,EML_Nurture,3,4
T0018614,A09333,2024-09-05,Email,EML_Nurture,4,4
T0018615,A09334,2025-01-04,Paid Social,SOC_Prospecting,1,2
T0018616,A09334,2025-01-19,Email,EML_Reactivation,2,2
T0018617,A09335,2025-01-18,Partner,PART_Community,1,3
T0018618,A09335,2025-01-23,Organic Search,ORG_SEO,2,3
T0018619,A09335,2025-02-15,Direct,DIR_None,3,3
T0018620,A09336,2025-06-06,Paid Search,PS_Brand,1,3
T0018621,A09336,2025-06-01,Paid Search,PS_Competitor,2,3
T0018622,A09336,2025-06-12,Direct,DIR_None,3,3
T0018623,A09337,2024-09-18,Organic Search,ORG_SEO,1,2
T0018624,A09337,2024-09-27,Paid Social,SOC_Retargeting,2,2
T0018625,A09338,2024-11-30,Paid Search,PS_Competitor,1,2
T0018626,A09338,2024-12-10,Paid Social,SOC_Retargeting,2,2
T0018627,A09339,2024-12-10,Organic Search,ORG_SEO,1,3
T0018628,A09339,2024-12-13,Referral,REF_Customer,2,3
T0018629,A09339,2025-01-01,Direct,DIR_None,3,3
T0018630,A09340,2024-07-18,Referral,REF_Customer,1,2
T0018631,A09340,2024-07-23,Paid Search,PS_Brand,2,2
T0018632,A09341,2023-12-31,Paid Social,SOC_Retargeting,1,4
T0018633,A09341,2024-01-28,Referral,REF_Customer,2,4
T0018634,A09341,2024-01-22,Organic Search,ORG_SEO,3,4
T0018635,A09341,2024-01-26,Direct,DIR_None,4,4
T0018636,A09342,2023-12-27,Direct,DIR_None,1,2
T0018637,A09342,2024-01-01,Organic Search,ORG_SEO,2,2
T0018638,A09343,2025-06-17,Direct,DIR_None,1,1
T0018639,A09344,2024-05-01,Organic Search,ORG_SEO,1,3
T0018640,A09344,2024-04-24,Paid Search,PS_Brand,2,3
T0018641,A09344,2024-05-07,Paid Social,SOC_Prospecting,3,3
T0018642,A09345,2025-01-19,Organic Search,ORG_SEO,1,2
T0018643,A09345,2025-01-28,Direct,DIR_None,2,2
T0018644,A09346,2025-01-01,Paid Social,SOC_Video,1,1
T0018645,A09347,2024-09-16,Referral,REF_Customer,1,2
T0018646,A09347,2024-09-14,Referral,REF_Customer,2,2
T0018647,A09348,2025-06-13,Referral,REF_Customer,1,2
T0018648,A09348,2025-06-15,Email,EML_Nurture,2,2
T0018649,A09349,2025-03-15,Paid Search,PS_Competitor,1,1
T0018650,A09350,2023-12-15,Paid Social,SOC_Prospecting,1,3
T0018651,A09350,2023-12-25,Paid Social,SOC_Prospecting,2,3
T0018652,A09350,2024-01-11,Paid Search,PS_NonBrand,3,3
T0018653,A09351,2025-04-27,Organic Search,ORG_SEO,1,2
T0018654,A09351,2025-05-09,Organic Search,ORG_SEO,2,2
T0018655,A09352,2024-11-05,Paid Search,PS_Competitor,1,2
T0018656,A09352,2024-11-17,Paid Social,SOC_Prospecting,2,2
T0018657,A09353,2024-08-02,Paid Social,SOC_Video,1,2
T0018658,A09353,2024-08-16,Referral,REF_Customer,2,2
T0018659,A09354,2025-04-02,Paid Search,PS_Competitor,1,3
T0018660,A09354,2025-04-01,Paid Social,SOC_Prospecting,2,3
T0018661,A09354,2025-04-04,Referral,REF_Customer,3,3
T0018662,A09355,2025-03-06,Paid Search,PS_NonBrand,1,3
T0018663,A09355,2025-02-19,Referral,REF_Customer,2,3
T0018664,A09355,2025-03-08,Organic Search,ORG_SEO,3,3
T0018665,A09356,2024-06-25,Paid Social,SOC_Retargeting,1,2
T0018666,A09356,2024-07-19,Organic Search,ORG_SEO,2,2
T0018667,A09357,2025-09-20,Organic Search,ORG_SEO,1,4
T0018668,A09357,2025-09-07,Organic Search,ORG_SEO,2,4
T0018669,A09357,2025-09-06,Paid Social,SOC_Retargeting,3,4
T0018670,A09357,2025-09-22,Direct,DIR_None,4,4
T0018671,A09358,2025-01-14,Referral,REF_Customer,1,3
T0018672,A09358,2025-01-30,Partner,PART_Consultants,2,3
T0018673,A09358,2025-02-10,Referral,REF_Customer,3,3
T0018674,A09359,2025-01-14,Organic Search,ORG_SEO,1,1
T0018675,A09360,2024-02-01,Paid Social,SOC_Video,1,4
T0018676,A09360,2024-01-14,Referral,REF_Customer,2,4
T0018677,A09360,2024-01-11,Paid Social,SOC_Retargeting,3,4
T0018678,A09360,2024-02-04,Organic Search,ORG_SEO,4,4
T0018679,A09361,2024-06-14,Referral,REF_Customer,1,4
T0018680,A09361,2024-06-30,Paid Social,SOC_Video,2,4
T0018681,A09361,2024-06-12,Email,EML_Reactivation,3,4
T0018682,A09361,2024-06-30,Organic Search,ORG_SEO,4,4
T0018683,A09362,2024-10-11,Direct,DIR_None,1,1
T0018684,A09363,2025-01-29,Partner,PART_Consultants,1,1
T0018685,A09364,2024-11-19,Referral,REF_Customer,1,1
T0018686,A09365,2025-04-04,Referral,REF_Customer,1,2
T0018687,A09365,2025-04-30,Referral,REF_Customer,2,2
T0018688,A09366,2024-05-31,Email,EML_Reactivation,1,3
T0018689,A09366,2024-05-29,Paid Search,PS_NonBrand,2,3
T0018690,A09366,2024-06-17,Direct,DIR_None,3,3
T0018691,A09367,2025-03-18,Paid Search,PS_NonBrand,1,1
T0018692,A09368,2025-06-05,Paid Search,PS_Brand,1,1
T0018693,A09369,2025-04-25,Referral,REF_Customer,1,2
T0018694,A09369,2025-04-30,Paid Social,SOC_Prospecting,2,2
T0018695,A09370,2025-05-03,Direct,DIR_None,1,2
T0018696,A09370,2025-05-06,Email,EML_Reactivation,2,2
T0018697,A09371,2025-06-27,Organic Search,ORG_SEO,1,2
T0018698,A09371,2025-07-23,Paid Social,SOC_Retargeting,2,2
T0018699,A09372,2024-01-28,Paid Social,SOC_Prospecting,1,2
T0018700,A09372,2024-02-17,Paid Social,SOC_Video,2,2
T0018701,A09373,2025-03-10,Email,EML_Reactivation,1,3
T0018702,A09373,2025-02-17,Organic Search,ORG_SEO,2,3
T0018703,A09373,2025-03-15,Direct,DIR_None,3,3
T0018704,A09374,2025-09-11,Organic Search,ORG_SEO,1,1
T0018705,A09375,2024-12-23,Paid Search,PS_Competitor,1,2
T0018706,A09375,2024-12-31,Paid Search,PS_Competitor,2,2
T0018707,A09376,2024-04-24,Partner,PART_Consultants,1,2
T0018708,A09376,2024-05-16,Referral,REF_Customer,2,2
T0018709,A09377,2025-09-29,Email,EML_Reactivation,1,1
T0018710,A09378,2024-04-12,Partner,PART_Consultants,1,4
T0018711,A09378,2024-04-08,Organic Search,ORG_SEO,2,4
T0018712,A09378,2024-03-23,Organic Search,ORG_SEO,3,4
T0018713,A09378,2024-04-20,Organic Search,ORG_SEO,4,4
T0018714,A09379,2024-08-06,Paid Social,SOC_Retargeting,1,1
T0018715,A09380,2024-04-18,Paid Social,SOC_Video,1,3
T0018716,A09380,2024-04-03,Partner,PART_Consultants,2,3
T0018717,A09380,2024-04-15,Direct,DIR_None,3,3
T0018718,A09381,2024-10-24,Partner,PART_Community,1,1
T0018719,A09382,2024-09-25,Paid Social,SOC_Prospecting,1,2
T0018720,A09382,2024-09-24,Referral,REF_Customer,2,2
T0018721,A09383,2024-11-01,Organic Search,ORG_SEO,1,4
T0018722,A09383,2024-11-05,Referral,REF_Customer,2,4
T0018723,A09383,2024-10-18,Organic Search,ORG_SEO,3,4
T0018724,A09383,2024-11-09,Paid Search,PS_Competitor,4,4
T0018725,A09384,2025-08-09,Direct,DIR_None,1,2
T0018726,A09384,2025-08-21,Organic Search,ORG_SEO,2,2
T0018727,A09385,2024-10-21,Organic Search,ORG_SEO,1,2
T0018728,A09385,2024-11-04,Paid Search,PS_Competitor,2,2
T0018729,A09386,2024-11-23,Referral,REF_Customer,1,2
T0018730,A09386,2024-11-20,Paid Search,PS_Competitor,2,2
T0018731,A09387,2025-07-24,Email,EML_Nurture,1,2
T0018732,A09387,2025-07-23,Direct,DIR_None,2,2
T0018733,A09388,2025-06-06,Partner,PART_Consultants,1,1
T0018734,A09389,2024-05-20,Partner,PART_Consultants,1,3
T0018735,A09389,2024-05-11,Organic Search,ORG_SEO,2,3
T0018736,A09389,2024-06-02,Direct,DIR_None,3,3
T0018737,A09390,2024-01-07,Partner,PART_Consultants,1,3
T0018738,A09390,2024-01-04,Organic Search,ORG_SEO,2,3
T0018739,A09390,2024-01-04,Organic Search,ORG_SEO,3,3
T0018740,A09391,2025-01-28,Paid Social,SOC_Video,1,2
T0018741,A09391,2025-01-27,Paid Search,PS_NonBrand,2,2
T0018742,A09392,2025-06-23,Partner,PART_Community,1,1
T0018743,A09393,2024-12-02,Direct,DIR_None,1,2
T0018744,A09393,2024-12-15,Organic Search,ORG_SEO,2,2
T0018745,A09394,2024-04-19,Paid Social,SOC_Retargeting,1,2
T0018746,A09394,2024-05-15,Organic Search,ORG_SEO,2,2
T0018747,A09395,2025-03-31,Direct,DIR_None,1,2
T0018748,A09395,2025-04-12,Paid Search,PS_NonBrand,2,2
T0018749,A09396,2025-02-22,Organic Search,ORG_SEO,1,1
T0018750,A09397,2024-12-25,Paid Search,PS_Brand,1,2
T0018751,A09397,2024-12-23,Organic Search,ORG_SEO,2,2
T0018752,A09398,2025-07-05,Paid Search,PS_NonBrand,1,1
T0018753,A09399,2025-05-15,Direct,DIR_None,1,1
T0018754,A09400,2025-02-24,Organic Search,ORG_SEO,1,1
T0018755,A09401,2025-02-18,Paid Social,SOC_Retargeting,1,1
T0018756,A09402,2025-02-18,Paid Social,SOC_Retargeting,1,1
T0018757,A09403,2024-11-22,Paid Search,PS_NonBrand,1,2
T0018758,A09403,2024-11-28,Paid Social,SOC_Video,2,2
T0018759,A09404,2024-10-08,Organic Search,ORG_SEO,1,2
T0018760,A09404,2024-10-24,Paid Social,SOC_Retargeting,2,2
T0018761,A09405,2025-03-23,Organic Search,ORG_SEO,1,1
T0018762,A09406,2025-01-18,Organic Search,ORG_SEO,1,1
T0018763,A09407,2024-11-09,Paid Social,SOC_Video,1,1
T0018764,A09408,2024-02-24,Paid Social,SOC_Video,1,3
T0018765,A09408,2024-03-09,Organic Search,ORG_SEO,2,3
T0018766,A09408,2024-03-17,Email,EML_Reactivation,3,3
T0018767,A09409,2025-03-02,Email,EML_Nurture,1,2
T0018768,A09409,2025-03-16,Paid Search,PS_Brand,2,2
T0018769,A09410,2025-01-27,Organic Search,ORG_SEO,1,2
T0018770,A09410,2025-02-05,Paid Social,SOC_Retargeting,2,2
T0018771,A09411,2024-07-27,Partner,PART_Community,1,4
T0018772,A09411,2024-08-02,Referral,REF_Customer,2,4
T0018773,A09411,2024-08-07,Paid Social,SOC_Retargeting,3,4
T0018774,A09411,2024-08-11,Email,EML_Reactivation,4,4
T0018775,A09412,2024-08-20,Partner,PART_Consultants,1,1
T0018776,A09413,2024-06-07,Partner,PART_Consultants,1,1
T0018777,A09414,2025-09-11,Direct,DIR_None,1,3
T0018778,A09414,2025-09-01,Paid Social,SOC_Video,2,3
T0018779,A09414,2025-09-09,Paid Social,SOC_Retargeting,3,3
T0018780,A09415,2025-06-27,Paid Social,SOC_Prospecting,1,2
T0018781,A09415,2025-07-04,Direct,DIR_None,2,2
T0018782,A09416,2024-12-21,Paid Social,SOC_Retargeting,1,1
T0018783,A09417,2024-09-12,Direct,DIR_None,1,3
T0018784,A09417,2024-08-20,Email,EML_Nurture,2,3
T0018785,A09417,2024-09-15,Referral,REF_Customer,3,3
T0018786,A09418,2025-03-21,Paid Search,PS_NonBrand,1,2
T0018787,A09418,2025-04-09,Partner,PART_Community,2,2
T0018788,A09419,2024-11-29,Paid Search,PS_Brand,1,1
T0018789,A09420,2025-09-07,Paid Social,SOC_Retargeting,1,2
T0018790,A09420,2025-09-15,Email,EML_Nurture,2,2
T0018791,A09421,2024-01-18,Referral,REF_Customer,1,3
T0018792,A09421,2024-01-15,Email,EML_Nurture,2,3
T0018793,A09421,2024-01-29,Email,EML_Nurture,3,3
T0018794,A09422,2023-12-21,Direct,DIR_None,1,4
T0018795,A09422,2024-01-12,Partner,PART_Community,2,4
T0018796,A09422,2024-01-13,Paid Social,SOC_Retargeting,3,4
T0018797,A09422,2024-01-18,Paid Social,SOC_Prospecting,4,4
T0018798,A09423,2024-12-12,Organic Search,ORG_SEO,1,3
T0018799,A09423,2024-12-10,Organic Search,ORG_SEO,2,3
T0018800,A09423,2024-12-25,Paid Search,PS_NonBrand,3,3
T0018801,A09424,2024-04-15,Paid Search,PS_NonBrand,1,2
T0018802,A09424,2024-05-09,Partner,PART_Consultants,2,2
T0018803,A09425,2025-01-01,Partner,PART_Consultants,1,2
T0018804,A09425,2025-01-13,Paid Search,PS_Brand,2,2
T0018805,A09426,2025-05-04,Paid Social,SOC_Retargeting,1,2
T0018806,A09426,2025-05-12,Paid Social,SOC_Video,2,2
T0018807,A09427,2024-03-24,Organic Search,ORG_SEO,1,1
T0018808,A09428,2024-09-29,Direct,DIR_None,1,3
T0018809,A09428,2024-09-19,Email,EML_Nurture,2,3
T0018810,A09428,2024-10-10,Direct,DIR_None,3,3
T0018811,A09429,2025-03-09,Email,EML_Nurture,1,1
T0018812,A09430,2025-06-16,Organic Search,ORG_SEO,1,1
T0018813,A09431,2024-11-11,Partner,PART_Consultants,1,1
T0018814,A09432,2024-04-21,Organic Search,ORG_SEO,1,4
T0018815,A09432,2024-05-07,Direct,DIR_None,2,4
T0018816,A09432,2024-04-21,Paid Search,PS_NonBrand,3,4
T0018817,A09432,2024-05-08,Direct,DIR_None,4,4
T0018818,A09433,2024-12-25,Direct,DIR_None,1,3
T0018819,A09433,2024-12-20,Paid Social,SOC_Video,2,3
T0018820,A09433,2025-01-03,Organic Search,ORG_SEO,3,3
T0018821,A09434,2024-09-29,Partner,PART_Community,1,2
T0018822,A09434,2024-10-20,Paid Search,PS_Competitor,2,2
T0018823,A09435,2025-04-20,Paid Search,PS_Competitor,1,3
T0018824,A09435,2025-04-25,Direct,DIR_None,2,3
T0018825,A09435,2025-05-03,Paid Search,PS_Brand,3,3
T0018826,A09436,2024-11-28,Direct,DIR_None,1,2
T0018827,A09436,2024-12-17,Direct,DIR_None,2,2
T0018828,A09437,2024-06-14,Referral,REF_Customer,1,2
T0018829,A09437,2024-06-30,Paid Social,SOC_Retargeting,2,2
T0018830,A09438,2025-04-24,Organic Search,ORG_SEO,1,1
T0018831,A09439,2024-11-04,Direct,DIR_None,1,3
T0018832,A09439,2024-10-30,Organic Search,ORG_SEO,2,3
T0018833,A09439,2024-11-22,Paid Search,PS_Competitor,3,3
T0018834,A09440,2024-04-19,Paid Social,SOC_Video,1,1
T0018835,A09441,2024-12-24,Organic Search,ORG_SEO,1,1
T0018836,A09442,2025-09-03,Partner,PART_Community,1,4
T0018837,A09442,2025-08-14,Organic Search,ORG_SEO,2,4
T0018838,A09442,2025-08-11,Paid Social,SOC_Retargeting,3,4
T0018839,A09442,2025-09-02,Referral,REF_Customer,4,4
T0018840,A09443,2025-03-05,Paid Social,SOC_Video,1,2
T0018841,A09443,2025-03-21,Organic Search,ORG_SEO,2,2
T0018842,A09444,2024-06-21,Organic Search,ORG_SEO,1,3
T0018843,A09444,2024-07-09,Organic Search,ORG_SEO,2,3
T0018844,A09444,2024-07-13,Partner,PART_Community,3,3
T0018845,A09445,2025-03-24,Partner,PART_Community,1,1
T0018846,A09446,2024-07-03,Direct,DIR_None,1,1
T0018847,A09447,2024-12-10,Organic Search,ORG_SEO,1,1
T0018848,A09448,2024-11-29,Referral,REF_Customer,1,1
T0018849,A09449,2024-06-06,Partner,PART_Community,1,1
T0018850,A09450,2024-07-22,Direct,DIR_None,1,3
T0018851,A09450,2024-08-13,Paid Search,PS_Brand,2,3
T0018852,A09450,2024-08-17,Paid Social,SOC_Retargeting,3,3
T0018853,A09451,2025-08-31,Organic Search,ORG_SEO,1,1
T0018854,A09452,2024-05-29,Direct,DIR_None,1,3
T0018855,A09452,2024-05-26,Paid Search,PS_NonBrand,2,3
T0018856,A09452,2024-06-10,Organic Search,ORG_SEO,3,3
T0018857,A09453,2025-05-23,Referral,REF_Customer,1,1
T0018858,A09454,2025-02-07,Direct,DIR_None,1,2
T0018859,A09454,2025-02-23,Paid Social,SOC_Retargeting,2,2
T0018860,A09455,2024-12-02,Email,EML_Reactivation,1,1
T0018861,A09456,2024-03-09,Organic Search,ORG_SEO,1,3
T0018862,A09456,2024-02-25,Organic Search,ORG_SEO,2,3
T0018863,A09456,2024-03-23,Direct,DIR_None,3,3
T0018864,A09457,2024-04-22,Paid Social,SOC_Retargeting,1,3
T0018865,A09457,2024-04-29,Organic Search,ORG_SEO,2,3
T0018866,A09457,2024-05-08,Partner,PART_Consultants,3,3
T0018867,A09458,2024-04-20,Email,EML_Reactivation,1,1
T0018868,A09459,2024-12-13,Direct,DIR_None,1,3
T0018869,A09459,2025-01-01,Partner,PART_Consultants,2,3
T0018870,A09459,2025-01-04,Referral,REF_Customer,3,3
T0018871,A09460,2025-09-14,Organic Search,ORG_SEO,1,1
T0018872,A09461,2025-07-06,Direct,DIR_None,1,2
T0018873,A09461,2025-07-18,Organic Search,ORG_SEO,2,2
T0018874,A09462,2023-12-19,Organic Search,ORG_SEO,1,2
T0018875,A09462,2024-01-13,Direct,DIR_None,2,2
T0018876,A09463,2024-06-25,Paid Search,PS_Brand,1,1
T0018877,A09464,2024-04-07,Email,EML_Reactivation,1,1
T0018878,A09465,2025-08-20,Organic Search,ORG_SEO,1,4
T0018879,A09465,2025-08-28,Direct,DIR_None,2,4
T0018880,A09465,2025-09-04,Direct,DIR_None,3,4
T0018881,A09465,2025-09-18,Organic Search,ORG_SEO,4,4
T0018882,A09466,2024-05-31,Organic Search,ORG_SEO,1,1
T0018883,A09467,2024-04-14,Partner,PART_Consultants,1,2
T0018884,A09467,2024-05-08,Partner,PART_Community,2,2
T0018885,A09468,2025-01-23,Direct,DIR_None,1,1
T0018886,A09469,2024-12-18,Direct,DIR_None,1,1
T0018887,A09470,2024-05-22,Organic Search,ORG_SEO,1,1
T0018888,A09471,2025-02-24,Paid Search,PS_Brand,1,2
T0018889,A09471,2025-02-22,Paid Search,PS_NonBrand,2,2
T0018890,A09472,2024-02-03,Partner,PART_Consultants,1,3
T0018891,A09472,2024-02-16,Organic Search,ORG_SEO,2,3
T0018892,A09472,2024-02-26,Referral,REF_Customer,3,3
T0018893,A09473,2024-01-08,Direct,DIR_None,1,1
T0018894,A09474,2024-01-23,Email,EML_Reactivation,1,2
T0018895,A09474,2024-02-15,Paid Search,PS_Brand,2,2
T0018896,A09475,2024-08-27,Email,EML_Reactivation,1,2
T0018897,A09475,2024-08-27,Referral,REF_Customer,2,2
T0018898,A09476,2025-08-21,Referral,REF_Customer,1,4
T0018899,A09476,2025-09-05,Organic Search,ORG_SEO,2,4
T0018900,A09476,2025-09-15,Organic Search,ORG_SEO,3,4
T0018901,A09476,2025-09-17,Organic Search,ORG_SEO,4,4
T0018902,A09477,2024-11-14,Partner,PART_Consultants,1,3
T0018903,A09477,2024-12-04,Paid Social,SOC_Video,2,3
T0018904,A09477,2024-12-11,Partner,PART_Consultants,3,3
T0018905,A09478,2025-04-21,Organic Search,ORG_SEO,1,1
T0018906,A09479,2024-07-29,Email,EML_Nurture,1,1
T0018907,A09480,2025-03-18,Direct,DIR_None,1,2
T0018908,A09480,2025-03-29,Organic Search,ORG_SEO,2,2
T0018909,A09481,2025-09-04,Organic Search,ORG_SEO,1,2
T0018910,A09481,2025-09-12,Referral,REF_Customer,2,2
T0018911,A09482,2024-08-23,Partner,PART_Consultants,1,1
T0018912,A09483,2025-09-30,Paid Search,PS_Brand,1,1
T0018913,A09484,2025-02-02,Paid Search,PS_NonBrand,1,1
T0018914,A09485,2025-04-17,Paid Social,SOC_Retargeting,1,1
T0018915,A09486,2024-06-10,Referral,REF_Customer,1,1
T0018916,A09487,2025-01-10,Referral,REF_Customer,1,3
T0018917,A09487,2025-01-21,Paid Social,SOC_Prospecting,2,3
T0018918,A09487,2025-02-05,Partner,PART_Community,3,3
T0018919,A09488,2024-11-18,Paid Social,SOC_Retargeting,1,1
T0018920,A09489,2025-09-03,Paid Search,PS_Brand,1,3
T0018921,A09489,2025-08-19,Paid Search,PS_Brand,2,3
T0018922,A09489,2025-09-05,Organic Search,ORG_SEO,3,3
T0018923,A09490,2025-07-30,Organic Search,ORG_SEO,1,3
T0018924,A09490,2025-07-19,Organic Search,ORG_SEO,2,3
T0018925,A09490,2025-08-06,Email,EML_Reactivation,3,3
T0018926,A09491,2024-08-29,Paid Social,SOC_Retargeting,1,2
T0018927,A09491,2024-09-15,Organic Search,ORG_SEO,2,2
T0018928,A09492,2025-08-18,Referral,REF_Customer,1,2
T0018929,A09492,2025-08-31,Paid Social,SOC_Prospecting,2,2
T0018930,A09493,2025-07-22,Paid Search,PS_NonBrand,1,3
T0018931,A09493,2025-07-07,Referral,REF_Customer,2,3
T0018932,A09493,2025-07-22,Email,EML_Reactivation,3,3
T0018933,A09494,2024-12-15,Paid Search,PS_NonBrand,1,3
T0018934,A09494,2025-01-05,Direct,DIR_None,2,3
T0018935,A09494,2025-01-09,Direct,DIR_None,3,3
T0018936,A09495,2024-02-10,Direct,DIR_None,1,3
T0018937,A09495,2024-01-29,Partner,PART_Community,2,3
T0018938,A09495,2024-02-13,Organic Search,ORG_SEO,3,3
T0018939,A09496,2024-04-02,Paid Social,SOC_Retargeting,1,3
T0018940,A09496,2024-04-07,Paid Social,SOC_Retargeting,2,3
T0018941,A09496,2024-04-08,Paid Search,PS_NonBrand,3,3
T0018942,A09497,2024-01-16,Organic Search,ORG_SEO,1,3
T0018943,A09497,2024-02-01,Email,EML_Reactivation,2,3
T0018944,A09497,2024-02-09,Referral,REF_Customer,3,3
T0018945,A09498,2024-03-05,Paid Search,PS_Brand,1,1
T0018946,A09499,2025-09-18,Partner,PART_Community,1,1
T0018947,A09500,2024-05-13,Paid Social,SOC_Video,1,1
T0018948,A09501,2025-03-10,Paid Search,PS_Competitor,1,1
T0018949,A09502,2025-01-13,Organic Search,ORG_SEO,1,3
T0018950,A09502,2025-01-22,Direct,DIR_None,2,3
T0018951,A09502,2025-02-02,Paid Search,PS_NonBrand,3,3
T0018952,A09503,2025-01-27,Referral,REF_Customer,1,1
T0018953,A09504,2024-05-11,Partner,PART_Community,1,1
T0018954,A09505,2024-12-13,Organic Search,ORG_SEO,1,3
T0018955,A09505,2024-12-31,Referral,REF_Customer,2,3
T0018956,A09505,2025-01-03,Paid Search,PS_NonBrand,3,3
T0018957,A09506,2025-01-24,Organic Search,ORG_SEO,1,1
T0018958,A09507,2024-12-29,Paid Search,PS_NonBrand,1,1
T0018959,A09508,2024-04-18,Organic Search,ORG_SEO,1,3
T0018960,A09508,2024-04-27,Direct,DIR_None,2,3
T0018961,A09508,2024-04-25,Referral,REF_Customer,3,3
T0018962,A09509,2025-03-13,Paid Social,SOC_Prospecting,1,4
T0018963,A09509,2025-03-16,Organic Search,ORG_SEO,2,4
T0018964,A09509,2025-03-07,Paid Search,PS_Competitor,3,4
T0018965,A09509,2025-04-02,Partner,PART_Consultants,4,4
T0018966,A09510,2024-02-07,Direct,DIR_None,1,1
T0018967,A09511,2024-12-28,Organic Search,ORG_SEO,1,3
T0018968,A09511,2024-12-20,Organic Search,ORG_SEO,2,3
T0018969,A09511,2025-01-09,Email,EML_Nurture,3,3
T0018970,A09512,2024-09-26,Referral,REF_Customer,1,3
T0018971,A09512,2024-09-21,Paid Search,PS_Brand,2,3
T0018972,A09512,2024-10-04,Paid Social,SOC_Video,3,3
T0018973,A09513,2024-06-04,Paid Social,SOC_Prospecting,1,2
T0018974,A09513,2024-06-11,Direct,DIR_None,2,2
T0018975,A09514,2025-05-23,Partner,PART_Community,1,4
T0018976,A09514,2025-05-13,Organic Search,ORG_SEO,2,4
T0018977,A09514,2025-05-02,Direct,DIR_None,3,4
T0018978,A09514,2025-05-30,Paid Search,PS_Competitor,4,4
T0018979,A09515,2024-04-12,Email,EML_Reactivation,1,3
T0018980,A09515,2024-03-30,Direct,DIR_None,2,3
T0018981,A09515,2024-04-20,Paid Social,SOC_Video,3,3
T0018982,A09516,2025-08-06,Partner,PART_Consultants,1,2
T0018983,A09516,2025-08-24,Paid Social,SOC_Retargeting,2,2
